,Unnamed: 0,conversation_id,created_at,author_id,lang,text,source,id,retweet_count,reply_count,like_count,quote_count,user_verified,user_protected,user_description,user_id,user_username,user_name,user_created_at,user_followers_count,user_following_count,user_tweet_count,user_listed_count,user_location,advice,caution,resource,remediation,other impact,service_interruption,weather_information
137,137,1483095528095338496,2022-01-17T15:15:03.000Z,29496177,en,"Due to the storm, waste collection has been cancelled today and will resume tomorrow. 

For any additional inquiries, please contact @RegionofHalton. 

#MiltonON #ONStorm https://t.co/r0FyVWXmW1",Hootsuite Inc.,1483095528095338496,10,0,11,1,False,False,"Official account for the Town of #MiltonON.
Monitored during business hours & emergencies.
Report a problem: https://t.co/DkjXYxVcts
Terms of use: https://t.co/Hepwby1Woj",29496177.0,TownOfMiltonON,Town of Milton,2009-04-07T17:31:07.000Z,14302.0,474.0,9006.0,132.0,"Milton, Ontario, Canada",False,False,False,False,False,True,False
138,138,1483096056816676874,2022-01-17T15:17:09.000Z,125701433,en,"Track my Plow interactive tool provides information on winter maintenance vehicles that are currently plowing, salting and sanding all provincial highways in Ontario
#Caledon #OnStorm
https://t.co/aUfvd9jXAf https://t.co/oSHa0qML9s",TweetDeck,1483096056816676874,1,0,0,0,False,False,"Providing news from The Caledon Enterprise, Metroland Media Group Ltd. 12612 Highway 50 S. Bolton, ON L7E 5T1 (905) 857-3433",125701433.0,CaledonNews,CaledonEnterprise,2010-03-23T15:55:20.000Z,5390.0,927.0,19817.0,92.0,"Caledon, Ontario",False,False,True,True,False,False,False
139,139,1483103065892958214,2022-01-17T15:45:00.000Z,985356326082613248,en,"There's a fair bit of snow out there today, folks. Stay safe and only travel if you ABSOLUTELY have to - A Message From Your Friendly Neighborhood Schmoes

#ONStorm #SnowStorm #snowday https://t.co/KyjPyYZLZM",TweetDeck,1483103065892958214,1,0,3,0,False,False,Affordable digital marketing and social media services. Affordable. Professional. Local. Contact: andrew@socialschmoes.ca #ygk #Ontario #EasternOntario,9.853563260826132e+17,SocialSchmoes,Social Schmoes | Marketing Services,2018-04-15T03:17:09.000Z,240.0,807.0,1435.0,2.0,"Kingston, Ontario",True,True,False,False,False,False,True
140,140,1483113406618116097,2022-01-17T16:26:05.000Z,1152360115,en,YAY! It's a #snow ❄️ day in #BurlON due to the #ONStorm. Are you playing outside in the snow? https://t.co/BwwBbpMw9Y,Sprout Social,1483113406618116097,1,0,2,0,False,False,"@cityburlington's Recreation Department - Providing info on our programs, facilities/parks and anything active! #ActiveBurlON | https://t.co/JfsS0l3fiB",1152360115.0,Burl_ParksRec,"Burlington Recreation, Community and Culture",2013-02-05T23:34:31.000Z,6077.0,204.0,16616.0,83.0,"Burlington, Ontario",False,False,False,False,False,False,True
141,141,1483115945384202242,2022-01-17T16:36:10.000Z,2666965747,en,"If your drive was more than stressful this morning, maybe it's time to consider a new ride. AutoPlanet has a huge assortment of All-Wheel Drive and 4x4 vehicles for days like today! 

#AutoPlanet #OnStorm #SnowDay #Blizzard #DriveSafe https://t.co/qW8c5s2H4d",Hootsuite Inc.,1483115945384202242,0,0,0,0,False,False,"AutoPlanet Direct is Ontario's LARGEST indoor used car showroom. If you need help finding the perfect vehicle, get in touch with us!",2666965747.0,AutoPDirect,AutoPlanet,2014-07-21T19:39:13.000Z,1077.0,20.0,1264.0,6.0,"2830 Queen St. E Brampton, ON",False,False,True,False,False,False,False
142,142,1483119435972067331,2022-01-17T16:50:03.000Z,3998107457,en,"Refuel after all that shoveling! Grab a Bacon Bap!
Peameal &amp; sliced bacon, smoked gouda, lettuce, tomato &amp; onion. Topped w garlic aioli &amp; Edinburgh sauce on brioche bun.
Available all week! 519-390-2767

#eatlocal #supportlocal #kwfoodies #whatsonwr #wrfoodies #onstorm https://t.co/WrLCzYuO4C",Hootsuite Inc.,1483119435972067331,0,0,1,0,False,False,"Scottish Public House - where you'll find comfort, good laughs, rare drinks, and delicious local food made simply and traditionally - the way it should be.",3998107457.0,scrananddram,Scran & Dram,2015-10-20T00:07:43.000Z,782.0,315.0,2064.0,13.0,"New Hamburg, Ontario",False,False,True,False,False,False,False
143,143,1483119922876235784,2022-01-17T16:51:59.000Z,19734918,en,"The #ONStorm has affected bus travel across #hamont and #niagara. Routes have either been slowed or even cancelled. St. Catharines Transit says buses are down until 3 p.m.  
https://t.co/DGymutuudy",SocialFlow,1483119922876235784,1,0,0,0,True,True,"Hamilton News, Traffic, Weather & Talk Radio. Listen online at https://t.co/MVaY3y4LWm 2021 RTDNA award winner for Investigative Journalism",19734918.0,AM900CHML,900 CHML,2009-01-29T21:15:43.000Z,19754.0,165.0,118744.0,378.0,"Hamilton, Ontario",False,False,False,False,False,True,False
144,144,1483124149837090822,2022-01-17T17:08:47.000Z,223872047,en,"Now that areas are getting cleaned up from the weekend storm, if you note anything that needs attention please send a text to the Province of PEI to report. This is available 24 hours a day.
#StratfordPEI #PEI #pestorm https://t.co/qMOpPaiaaf",Hootsuite Inc.,1483124149837090822,0,0,1,0,False,False,"The official Twitter for the Town of Stratford, Prince Edward Island. #StratfordPEI #ThinkStratford #PEI",223872047.0,StratfordPEI,StratfordPEI,2010-12-07T15:21:38.000Z,5685.0,1190.0,17725.0,67.0,Stratford Prince Edward Island,False,False,True,True,False,False,False
145,145,1483142337496813573,2022-01-17T18:21:03.000Z,1512188270,en,"Did you know Winter Storms can cause us problems? Know what to do before, during &amp; after a storm. With today's snow, these important tips will help keep you and your family safe from a winter fire. #firesafety #ONStorm #WinterWeather 

Find it Here: https://t.co/DKgqBnjuRM https://t.co/3ZBZdekQvF",Buffer,1483142337496813573,1,0,2,1,False,False,A leading Fire Code Consulting Firm & Canada's 1st UL Listed Integrated Testing Service Provider. Our unique services provide sustainable Fire Code Compliance.,1512188270.0,FCSFireLTD,FCS Fire Consulting Services LTD,2013-06-13T02:23:44.000Z,107.0,123.0,1651.0,0.0,"Barrie, ON",True,False,True,False,False,False,False
146,146,1483143594596777988,2022-01-17T18:26:03.000Z,27933708,en,Bringing back this memory from the early morning hours of snowmageddon 2019. #nlwx https://t.co/pZxca9XbbV,TweetDeck,1483143594596777988,0,0,5,1,False,False,@MemorialU communications guy. Townie.,27933708.0,DaveSorensen,Dave Sorensen,2009-03-31T18:45:57.000Z,716.0,1092.0,2088.0,14.0,,False,False,False,False,False,False,True
147,147,1483143749060513796,2022-01-17T18:26:39.000Z,1223101,en,Doug Ford is driving around Toronto and picking up people stranded by the blizzard https://t.co/kseED86NXg #Toronto #DougFord #Ontario #ONpoli #ONstorm #snowTO,TweetDeck,1483143749060513796,11,49,57,24,True,True,"Toronto's source for local news and culture, restaurant reviews and the best of the city.",1223101.0,blogTO,blogTO,2007-03-15T13:41:17.000Z,727832.0,11613.0,112880.0,4740.0,Toronto,False,False,False,True,False,False,False
148,148,1483144600088948743,2022-01-17T18:30:02.000Z,124618913,en,"While public transit is still operating in #Mississauga and Brampton on Monday, the current weather conditions are contributing to delays #onstorm
https://t.co/InzVgwkvsK",Hootsuite Inc.,1483144600088948743,0,0,1,0,False,False,"Local news, views and stuff that matters to you. See what's happening in your neighbourhood. Write: 3145 Wolfedale Rd. Mississauga, L5C 3A9. Call: 905-273-8111.",124618913.0,MissiNewsRoom,The Mississauga News,2010-03-20T00:58:08.000Z,33752.0,1184.0,61953.0,456.0,"Mississauga, Ontario, CANADA",False,False,False,False,False,True,True
149,149,1483162205935706112,2022-01-17T19:40:00.000Z,1223101,en,Toronto Eaton Centre and other shopping malls are closing because of the snow https://t.co/sMxuOspPpN #Toronto #EatonCentre #ONstorm #snowTO,TweetDeck,1483162205935706112,7,0,28,2,True,True,"Toronto's source for local news and culture, restaurant reviews and the best of the city.",1223101.0,blogTO,blogTO,2007-03-15T13:41:17.000Z,727832.0,11613.0,112880.0,4740.0,Toronto,False,False,False,False,False,True,False
150,150,1483175295356223501,2022-01-17T20:32:01.000Z,219389861,en,"🔔 No matter the weather, with Co-op Cabs, there's no surge pricing. EVER. We're always #AtYourService.

Stay warm and stay safe — get to where you need to go in the #ONStorm with Co-op Cabs. Book your trip using the https://t.co/h5uD8NI0gy app or by calling @ 416-504-2667! 🚕",Sprout Social,1483175295356223501,1,0,1,0,False,False,Serving #Toronto for over 65 years | Call a Co-op Cab @ 416-504-2667 or download our https://t.co/6ahnHa5ztf app through the App Store or on Google Play | #AtYourService 🚕,219389861.0,coopcabs,Co-op Cabs Toronto,2010-11-24T18:45:31.000Z,1337.0,1596.0,9307.0,39.0,"Toronto, Ontario, Canada & GTA",False,False,True,False,False,False,False
151,151,1483176447778897922,2022-01-17T20:36:35.000Z,122445942,en,"As today’s high winds blow across the province, keep our information close. You can report an outage or check your estimated restoration time at https://t.co/cKMppFqg0n. We hope you’re staying safe and dry! #NSstorm https://t.co/qFURSodhr3",Sprout Social,1483176447778897922,7,0,10,0,True,True,"We make and deliver electricity. 
Social Media Customer Care hours: Monday-Friday 8am-8pm
Report an outage 24/7 at https://t.co/3FqCMBEjVc or call 1-877-428-6004.",122445942.0,nspowerinc,Nova Scotia Power,2010-03-12T18:51:17.000Z,51037.0,1441.0,15157.0,388.0,"Nova Scotia, Canada",False,False,True,False,False,True,False
152,152,1483177768447844359,2022-01-17T20:41:50.000Z,1670686260,en,"Some west-end Peterborough residents took advantage of Monday’s snow storm to turn their street into a ski hill.
#ONStorm 
https://t.co/pU1IQqkMvv https://t.co/cxhBLwdH1r",Buffer,1483177768447844359,0,0,3,0,False,False,THE community news source for Peterborough city and county. And we're fun to read too!,1670686260.0,PtboThisWeek,Ptbo This Week,2013-08-14T15:00:27.000Z,6727.0,1183.0,19113.0,64.0,"Peterborough, Ontario",False,False,False,False,False,False,False
153,153,1483191928908877832,2022-01-17T21:38:06.000Z,20886559,en,Just took the dog out for a pee. Still heavy snow #OnStorm,TweetDeck,1483191928908877832,0,0,0,0,False,False,Je suis un ananas,20886559.0,BautistaBomb,Ananas 🍍🍍 🍍,2009-02-15T01:59:16.000Z,1038.0,4626.0,322087.0,90.0,On a pizza,False,False,False,False,False,False,True
154,154,1483214775341490182,2022-01-17T23:08:53.000Z,382173022,en,There was definitely a lunar halo trying to manifest itself a wee bit earlier as I was coming home.  #nlwx,TweetDeck,1483214775341490182,0,0,3,0,False,False,"I am currently a meteorologist working in Gander,  NL. If I'm not watching the weather at work I am certainly out enjoying it.",382173022.0,Isotachtics,Justin Boudreau,2011-09-29T16:18:47.000Z,2132.0,252.0,18412.0,32.0,Gander NL,False,False,False,False,False,False,True
155,155,1483223163131547648,2022-01-17T23:42:13.000Z,216222849,en,"Hopefully, tmrw the roads are a bit better. 😆 It was a lovely walk, well climb. Saw 3 cars stuck! #snowday #ONStorm https://t.co/8Q3AKnXXed",Buffer,1483223163131547648,0,0,3,0,False,False,"Mental Health Facilitator, Speaker & Author, Consultant & Lived Experience Expert MSW (2023), BSc Psychology, Neuroscience & Behaviour #mentalhealth. 😷",216222849.0,StephJonesBSc,Stephanie,2010-11-16T02:55:25.000Z,1455.0,4944.0,12838.0,46.0,Toronto,False,False,False,True,True,False,False
156,156,1483245072057569282,2022-01-18T01:09:17.000Z,1449448989028491265,en,How did you do in today's #snowstorm #onstorm https://t.co/gHblsrPEh8,WordPress.com,1483245072057569282,0,0,0,0,False,False,See the beauty. Feel the joy. #writing #travel #nature #gardening Welcome to the joyful side of Twitter. For #inspiration https://t.co/Eq8123vS7L,1.4494489890284913e+18,LifewithAlegria,LifewithAlegria 🌸🪴,2021-10-16T18:56:02.000Z,484.0,567.0,1652.0,4.0,"Niagara, Canada 🇨🇦 Zone 5B",False,False,False,False,False,False,True
157,157,1483257837778345984,2022-01-18T02:00:00.000Z,19097417,en,"Do I need to worry about snow load on my cabin roof?
https://t.co/U5oFOjH0pH
#SnowDay #ONStorm",Buffer,1483257837778345984,0,0,0,0,True,True,"Magazine, website, enewsletters, television, consumer shows, podcast—your source for all things cottage since 1988.",19097417.0,cottagelife,Cottage Life,2009-01-17T02:10:14.000Z,18324.0,754.0,21884.0,350.0,Toronto,False,False,True,False,False,False,True
158,158,1483259399791644677,2022-01-18T02:06:13.000Z,2370817676,en,Monday was the 5th snowiest day on record in the Nation's Capital. ❄️☃️ #Ottawa #ONStorm #JUMPNextAtNight - @MrDRadio https://t.co/0WPK87xrPp,SocialFlow,1483259399791644677,2,0,3,0,True,True,"Home of @BrookeandJeffy in the Morning! 106.9 in #Ottawa and 99.9 in #Pembroke and the Valley. 
Listen live! ⬇️",2370817676.0,JumpOttawa,JUMP! 106.9,2014-03-03T18:59:44.000Z,23019.0,621.0,83534.0,163.0,"Ottawa, Ontario",False,False,False,False,False,False,True
159,159,1483271710011019266,2022-01-18T02:55:08.000Z,14737210,en,Ontario Premier Doug Ford mocked and praised for acting as 'taxi' and 'snow plow' during massive snow storm https://t.co/k6UqOAIjCm #DougFord #ONStorm #DoFo #snowmageddon #onpoli #Barrie #snrtg,Buffer,1483271710011019266,0,2,1,0,False,False,President & CEO of Journey to Diversity Workplaces. Former Barrie Green Party President. Sci-fi fan. Agent of Change! Tip me: https://t.co/WIYIGSh3Z2,14737210.0,ap236,Peter V. Tretter @ap236@mastodon.social,2008-05-11T21:40:42.000Z,1004.0,788.0,55179.0,80.0,"Barrie, Ontario, Canada",False,False,False,True,False,False,False
160,160,1483291809623121920,2022-01-18T04:15:00.000Z,1435472324778762240,en,"How to Set Up a WordPress Intranet: A Comprehensive Guide
https://t.co/d4slwpiZxl
#5YearsWith3RACHA #ONStorm",TweetDeck,1483291809623121920,0,0,0,0,False,False,"Rank Your Fiverr gig for free and reach on the first page of Fiverr search result. Follow us, submit your Fiverr gig here: https://t.co/ya7JFa99tX",1.4354723247787622e+18,Fiverr_gig_pro,Fiverr gig Promotion,2021-09-08T05:19:08.000Z,2250.0,194.0,8773.0,2.0,,False,False,False,False,False,False,False
161,161,1483422531679830016,2022-01-18T12:54:26.000Z,312343833,en,Many highways in the Regina area are CLOSED right now. Do not head out if you can avoid it. Visibility is about 400M or even less at times in blowing snow. #skstorm #YQRTraffic https://t.co/csd2NmF4BT,TweetDeck,1483422531679830016,2,0,2,1,False,False,"Aviation aficionado and part time alpha-geek. Now retired from reading the morning news at CBC Radio, but I still I get up early.",312343833.0,TDellerYQR,Ted Deller,2011-06-06T23:59:56.000Z,4581.0,889.0,21348.0,111.0,Saskatchewan,True,True,False,False,False,True,True
162,162,1483434362037280774,2022-01-18T13:41:27.000Z,1249440289,en,"Sometimes water damage caused by heavy snow melt and ice damming is easy to spot: water-stained ceilings, wet baseboards, peeling paint, and water damaged drywall. But it’s the water damage you DON'T SEE that can lead to bigger problems.

https://t.co/lhcmm3ghfk

#ONStorm #ONSnow",Hootsuite Inc.,1483434362037280774,0,0,0,0,False,False,SELECT Restoration Services - Water & Fire Damage Experts • Make Us Your FIRST CALL in an Emergency • 416-236-0660 • https://t.co/OqOOQDLTCz • #callthemfirst,1249440289.0,callthemfirst,SELECT Restoration Services 🇨🇦,2013-03-07T16:03:57.000Z,315.0,694.0,1703.0,12.0,"261 Bering Avenue, Toronto, ON",True,False,True,False,False,False,False
163,163,1483438814303449090,2022-01-18T13:59:08.000Z,218978188,en,"10 cm of fresh snow in Charleswood as of 7 am. Snow depth at my location is now at 42 cm. That's our deepest snowpack in Winnipeg since March 2019, and we still have 2 months to build up! Snowbanks are getting big out there.. #MBstorm",TweetDeck,1483438814303449090,4,11,79,0,False,False,Retired Environment Canada meteorologist and weather history buff.,218978188.0,robsobs,Rob's Obs,2010-11-23T16:25:51.000Z,8054.0,192.0,22040.0,112.0,"St. Catharines, Ontario ",False,False,False,False,False,False,True
164,164,1483448021455097858,2022-01-18T14:35:44.000Z,107446659,en,"**UPDATE** Port aux Basques campus will remain closed for the day (Tuesday, Jan. 18) due to an unplanned power outage in the area. #nlwx #nlschools",Hootsuite Inc.,1483448021455097858,0,0,1,0,False,False,"Newfoundland & Labrador's public college. Visit us at https://t.co/frGZsJYphh. (Account is monitored 8:30am-4:30pm, Mon-Fri)",107446659.0,CNA_News,College of the North Atlantic,2010-01-22T15:52:42.000Z,7539.0,1358.0,9002.0,65.0,Newfoundland & Labrador,False,False,False,False,False,True,False
165,165,1483457283967397892,2022-01-18T15:12:32.000Z,1385590405979385859,en,"Let's have a High Five 🙌🏻 for all the snow plow drivers out and about again today clearing up the #OnStorm for the second day!
Not to mention the construction crews working outside ✋🏼

#ThankYou https://t.co/EPJvhS96pE",Hootsuite Inc.,1483457283967397892,1,0,3,0,False,False,"A premier caulking contractor in the residential, commercial and industrial markets. Commitment to the people we work with is the cornerstone of what we do.",1.3855904059793859e+18,BeverlyCaulking,Beverly Caulking,2021-04-23T13:48:42.000Z,17.0,69.0,264.0,0.0,,False,False,False,True,False,False,False
166,166,1483469999356497920,2022-01-18T16:03:04.000Z,34958814,en,Grocery retailers rely on ‘just in time’ delivery and so weather events can lead to product shortages. Empty shelves should be temporary as retailers continue to pivot to get products back on shelves as quickly as possible. #ONstorm https://t.co/Dn0wjx9wrp,Hootsuite Inc.,1483469999356497920,1,1,0,0,False,False,"Retail Council of Canada provides advocacy, education and events for 45,000 store fronts across Canada. To subscribe to our e-newsletter: https://t.co/X3qwfI34oG",34958814.0,RetailCouncil,Retail Council of Canada,2009-04-24T15:49:14.000Z,11632.0,2179.0,19821.0,402.0,Canada,False,False,True,False,False,False,False
167,167,1483503628346396672,2022-01-18T18:16:41.000Z,49335397,en,"""It was like a Hallmark movie.""
Bowmanville couple overwhelmed when neighbours pulled together and shovelled street to help pregnant woman get to the hospital.
 
https://t.co/TiRxD6d9SK

#ONStorm https://t.co/QCbwbZ0p6j",TweetDeck,1483503628346396672,0,0,1,0,False,False,"News from Etobicoke in Toronto, ON. Part of https://t.co/OaQEbso9rF. Send tips to our reporter @TamaraShephard.",49335397.0,ETGuardian,Etobicoke Guardian,2009-06-21T15:06:43.000Z,5243.0,678.0,22283.0,146.0,"Toronto, ON",False,False,True,True,False,False,False
168,168,1483603873805877250,2022-01-19T00:55:02.000Z,48062810,en,"Yesterday marked the third-largest snow event at Toronto Pearson since 1937 with a record-breaking 33 cm! The top two? February 25, 1956 with 39 cm and January 23, 1966 with 36 cm #ONStorm https://t.co/us6CRVzvLu",Sprout Social,1483603873805877250,45,4,161,3,True,True,"Your safety is our top priority. If you require assistance please send us a DM or call 416-AIRPORT. 
French: @AeroportPearson 
Corporate: @PearsonComms",48062810.0,TorontoPearson,Toronto Pearson,2009-06-17T18:35:00.000Z,86096.0,5164.0,39124.0,844.0,"Toronto, Canada",False,False,False,False,False,False,True
169,169,1483763717728788483,2022-01-19T11:30:11.000Z,15042770,en,"In case you missed it: With more snow coming, Clarington Catholic schools go virtual. #onstorm @PVNCCDSB 

https://t.co/D7kTN1Zz6p https://t.co/2S3clCpk0l",Hootsuite Inc.,1483763717728788483,0,0,3,0,False,False,"Your local news in Durham Region, east of Toronto, ON Canada. http://t.co/tDG6rSCdAp. 865 Farewell St. Oshawa ON L1H 6N8 newsroom@durhamregion.com 905-579-4400",15042770.0,newsdurham,durhamregion.com,2008-06-08T00:11:07.000Z,33502.0,3038.0,42937.0,370.0,Oshawa Whitby Pickering Ajax,False,False,False,False,False,True,False
170,170,1483773908096589828,2022-01-19T12:10:41.000Z,34096476,en,"Heads up in the GTA. If you have snow to clear on your car or driveway, do it today!  A temp drop is going to turn snowpacks to blocks of ice by tomorrow.  #onstorm #gta #toronto https://t.co/pOoHapvJYs",WeatherShare,1483773908096589828,31,2,68,1,True,True,I happily wake up at 2:30 am weekdays to host the Greater Toronto Area morning show on @weathernetwork. Meteorologist & mommy of 2.,34096476.0,NicoleKarkic,Nicole Karkic,2009-04-21T23:50:04.000Z,12455.0,1515.0,12377.0,198.0,Toronto ,True,True,False,False,False,False,True
171,171,1483811246000463879,2022-01-19T14:39:03.000Z,1512188270,en,With all the snow we've had it's important to make sure all outside vent are clear of snow &amp; debris to stop a build-up of CO in your home. Carbon Monoxide is invisible and odorless. It's also important to have CO detectors installed in your home just in case. #firesafety #ONStorm https://t.co/ZT8HVD0ifo,Buffer,1483811246000463879,0,0,1,0,False,False,A leading Fire Code Consulting Firm & Canada's 1st UL Listed Integrated Testing Service Provider. Our unique services provide sustainable Fire Code Compliance.,1512188270.0,FCSFireLTD,FCS Fire Consulting Services LTD,2013-06-13T02:23:44.000Z,107.0,123.0,1651.0,0.0,"Barrie, ON",True,True,False,False,False,False,False
172,172,1483831696130813961,2022-01-19T16:00:19.000Z,29496177,en,"Road closure: Main St. will be closed from Bronte St. to Ontario St. between 4-7 a.m. from Jan. 20-21 🚧

This closure is to allow for snow removal ❄️ along Main St. 

Please keep vehicles off of the streets as crews continue to clean up after the storm 📌

#ONStorm #Blizzard22 https://t.co/pNhd7QNQXD",Hootsuite Inc.,1483831696130813961,4,0,0,0,False,False,"Official account for the Town of #MiltonON.
Monitored during business hours & emergencies.
Report a problem: https://t.co/DkjXYxVcts
Terms of use: https://t.co/Hepwby1Woj",29496177.0,TownOfMiltonON,Town of Milton,2009-04-07T17:31:07.000Z,14302.0,474.0,9006.0,132.0,"Milton, Ontario, Canada",False,False,False,True,False,True,False
173,173,1483836397937049604,2022-01-19T16:19:00.000Z,463203868,en,"Amazing to think what talented engineers, project managers, skilled trades, construction workers, and many, many more can do in such a short amount of time. We are impressed... and grateful!  #BCStorm #BCroadtrip https://t.co/98TcTpC1Nu",TweetDeck,1483836397937049604,2,0,1,0,False,False,"ZINC Strategies – a leader in #bcmuni #localgov #communications, media relations, #publicengagement  #socialmedia. We speak #IAP2. Founded by @MarciHotsen",463203868.0,ZincStrategies,ZINC Strategies,2012-01-13T21:03:52.000Z,276.0,760.0,1358.0,13.0,Vancouver Island,False,False,False,True,False,False,False
174,174,1483849622963564545,2022-01-19T17:11:33.000Z,14737210,en,"Shovel the space, keep the place? There’s a storm brewing over parking spots cleared on Toronto’s snow-clogged streets https://t.co/LnfC8x1q6F #toppoli #ONStorm #Toronto #WinterStorm #Parking #StreetParking #onpoli #snrtg",Buffer,1483849622963564545,0,0,1,0,False,False,President & CEO of Journey to Diversity Workplaces. Former Barrie Green Party President. Sci-fi fan. Agent of Change! Tip me: https://t.co/WIYIGSh3Z2,14737210.0,ap236,Peter V. Tretter @ap236@mastodon.social,2008-05-11T21:40:42.000Z,1004.0,788.0,55179.0,80.0,"Barrie, Ontario, Canada",False,False,False,False,False,False,False
175,175,1484519928791191554,2022-01-21T13:35:06.000Z,133852174,en,An extreme cold warning is in effect for southern Quebec and eastern Ontario through Saturday. Hydro-Québec is asking residents to cut back on their electric consumption during this cold snap in an effort to protect the grid. #qcstorm https://t.co/1jXibflQxm,BLOX CMS,1484519928791191554,0,0,1,0,False,False,QCNA 2015 Best Overall Newspaper Award. Quebec's largest English weekly newspaper.,133852174.0,TheSuburbanNews,The Suburban,2010-04-16T20:17:03.000Z,2771.0,1042.0,20633.0,177.0,"Montreal, Quebec, Canada",False,False,True,False,False,False,True
176,176,1484586702907842561,2022-01-21T18:00:26.000Z,28612106,en,"From extreme heat and cold, to unprecedented rainfall, British Columbia experienced wild and devastating weather in 2021, which broke several electricity demand records. Read our latest report: https://t.co/yZhcm7NAtW #BCStorm https://t.co/wi70uksEiW",Hootsuite Inc.,1484586702907842561,2,0,8,1,True,True,Outages: *HYDRO (*49376) on cell 1 800 BCHYDRO (1 800 224 9376) on corded landline. Latest outage updates: https://t.co/c3Fe7WlEKc,28612106.0,bchydro,BC Hydro,2009-04-03T17:37:43.000Z,106904.0,690.0,54622.0,722.0,,False,False,True,False,False,False,True
177,177,1484894163481018372,2022-01-22T14:22:11.000Z,1154354087577755649,en,"Ontario, you thought this was cold? The real deal is coming this week #onwx @weathernetwork https://t.co/Mtdf1MzR8o",TweetDeck,1484894163481018372,27,13,82,4,True,True,"Meteorologist on @weathernetwork. BSc Honours, Atmospheric Science. Reality TV junkie. Occasionally posting ridiculously cute pics of my tiny poodle",1.1543540875777556e+18,JessieUppalTWN,Jessie Uppal,2019-07-25T11:33:56.000Z,2013.0,403.0,712.0,22.0,"Toronto, Ontario",False,False,True,False,False,False,True
178,178,1484927803082653701,2022-01-22T16:35:51.000Z,21258217,en,"Hey Edmonton, we highly suggest you make sure your vehicle's windshield washer fluid is topped up before driving today. It's a messy one out there!
#yeg #yegtraffic #yegwx #abroads #abstorm",TweetDeck,1484927803082653701,11,0,11,1,True,True,Our City. Our News.,21258217.0,GlobalEdmonton,Global Edmonton,2009-02-19T00:16:30.000Z,238231.0,591.0,218263.0,1274.0,"Edmonton, AB",True,False,False,False,False,False,True
179,179,1484942393740824576,2022-01-22T17:33:50.000Z,382173022,en,I just realized it's the weekend and it's sunny and not stormy.  Does someone want to check on #nlwx and make sure it's ok?...,TweetDeck,1484942393740824576,0,10,40,0,False,False,"I am currently a meteorologist working in Gander,  NL. If I'm not watching the weather at work I am certainly out enjoying it.",382173022.0,Isotachtics,Justin Boudreau,2011-09-29T16:18:47.000Z,2132.0,252.0,18412.0,32.0,Gander NL,False,False,False,False,False,False,False
180,180,1485238355654852613,2022-01-23T13:09:53.000Z,43032348,en,9 cm... pics from around town suggesting that measurement may be quite poor. #nlwx https://t.co/jTyjS4CF1A,TweetDeck,1485238355654852613,0,11,13,1,True,True,Proud dad | Husband to @SQ85 | Chief Meteorologist at @NTVNewsNL | #nlwx | 🇺🇸 🇨🇦 | Views/opinions are my own,43032348.0,EddieSheerr,Eddie Sheerr,2009-05-28T02:54:51.000Z,59382.0,3697.0,69026.0,235.0,"St. John's, NL",False,False,False,False,False,False,True
181,181,1485284565241548802,2022-01-23T16:13:30.000Z,450765259,en,"The Arctic sea smoke is a type of fog that forms when very cold air passes over a much warmer surface, such as a river. In contact with bridges, roads or metallic structures, this fog freezes creating the ""black ice"" which can create slippery road conditions.
#QCstorm https://t.co/wrPEN1q4jk",Hootsuite Inc.,1485284565241548802,1,0,3,0,True,True,"Canada’s official weather and climate source. Tweets by @environmentca meteorologists. 
 Suivez-nous en français @ECCCMeteoQC
 Terms: https://t.co/9LRCKaTTA1",450765259.0,ECCCWeatherQC,ECCC Weather Quebec,2011-12-30T16:45:56.000Z,4057.0,59.0,7867.0,78.0,"Québec, Canada",False,True,False,False,False,False,True
182,182,1485609293923688448,2022-01-24T13:43:51.000Z,382173022,en,"Sigh... starting to look  like we won't be dodging more rain and wind for next weekend.  C'mon #nlwx, just give me a 60 cm base to play around in / on.",TweetDeck,1485609293923688448,1,2,10,0,False,False,"I am currently a meteorologist working in Gander,  NL. If I'm not watching the weather at work I am certainly out enjoying it.",382173022.0,Isotachtics,Justin Boudreau,2011-09-29T16:18:47.000Z,2132.0,252.0,18412.0,32.0,Gander NL,False,False,False,False,False,False,True
183,183,1485812963319631874,2022-01-25T03:13:10.000Z,382173022,en,"Oh man, what a night for a walk in a glorious fluffy snow heaven.  All is not forgiven #nlwx, but this definitely buys you some goodwill.  It is such a calm night.  The only sound, the snow landing on my jacket.",TweetDeck,1485812963319631874,0,1,10,0,False,False,"I am currently a meteorologist working in Gander,  NL. If I'm not watching the weather at work I am certainly out enjoying it.",382173022.0,Isotachtics,Justin Boudreau,2011-09-29T16:18:47.000Z,2132.0,252.0,18412.0,32.0,Gander NL,False,False,False,False,False,False,False
